,codigo_cliente,codigo_produto,qtd_produto_compra,valor_produto,valor_total_compra,nome_produto,cod_class_produt,nome_class_produt,cliente_genero,cliente_idade,cliente_qtd_filhos,cliente_estado_civil,codigo_estado_cliente,cliente_hipertenso,cliente_diabetes,nome_estado_cliente,sigla_estado_cliente
1855,1315,1016,2,15.0,30.0,Saco de lixo 50l,1,Produtos de Limpeza,1,57,3,2,2,0,1,Alagoas,AL
1856,1773,1016,2,15.0,30.0,Saco de lixo 50l,1,Produtos de Limpeza,0,28,3,0,2,1,0,Alagoas,AL
1857,1990,1048,4,8.99,35.96,Óleo de cozinha,3,Alimentação,0,63,2,0,2,1,0,Alagoas,AL
1858,2603,1010,1,11.0,11.0,Desinfetante,1,Produtos de Limpeza,0,66,3,1,2,0,1,Alagoas,AL
1859,887,1040,4,5.0,20.0,Maionese,3,Alimentação,1,31,3,1,2,0,0,Alagoas,AL
1860,1200,1040,2,5.0,10.0,Maionese,3,Alimentação,1,18,2,2,2,1,1,Alagoas,AL
1861,2683,1040,4,5.0,20.0,Maionese,3,Alimentação,1,20,3,2,2,0,0,Alagoas,AL
1862,603,1025,1,4.99,4.99,Macarrão,3,Alimentação,0,55,2,1,2,1,0,Alagoas,AL
1863,130,1012,4,7.95,31.8,Tira manchas,1,Produtos de Limpeza,1,24,2,2,2,1,0,Alagoas,AL
1864,187,1083,2,1.99,3.98,Frango,5,Carnes e Frios,1,42,1,0,2,0,1,Alagoas,AL
1865,1087,1083,1,1.99,1.99,Frango,5,Carnes e Frios,1,50,3,1,2,0,1,Alagoas,AL
1866,1255,1083,2,1.99,3.98,Frango,5,Carnes e Frios,0,32,0,1,2,0,1,Alagoas,AL
1867,1276,1083,2,1.99,3.98,Frango,5,Carnes e Frios,0,33,3,0,2,0,0,Alagoas,AL
1868,1768,1083,4,1.99,7.96,Frango,5,Carnes e Frios,1,40,0,2,2,0,0,Alagoas,AL
1869,1760,1014,3,8.99,26.97,Alcool,1,Produtos de Limpeza,0,60,3,1,2,0,0,Alagoas,AL
1870,2207,1014,2,8.99,17.98,Alcool,1,Produtos de Limpeza,0,32,1,3,2,1,0,Alagoas,AL
1871,2043,1039,4,4.99,19.96,Atum,3,Alimentação,1,34,1,1,2,0,0,Alagoas,AL
1872,2721,1020,3,2.5,7.5,Suco sachê,2,Bebidas,0,57,3,1,2,0,0,Alagoas,AL
1873,2747,1020,3,2.5,7.5,Suco sachê,2,Bebidas,0,47,1,0,2,0,0,Alagoas,AL
1874,2604,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,1,66,3,2,2,1,1,Alagoas,AL
1875,2061,1028,3,3.2,9.6,Sal,3,Alimentação,0,36,0,0,2,0,1,Alagoas,AL
1876,2416,1028,4,3.2,12.8,Sal,3,Alimentação,0,44,0,1,2,0,0,Alagoas,AL
1877,1680,1047,1,3.89,3.89,Milho de pipoca,3,Alimentação,1,66,3,3,2,0,1,Alagoas,AL
1878,2787,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,1,23,3,2,2,1,0,Alagoas,AL
1879,1283,1044,3,3.99,11.97,Seleta,3,Alimentação,1,74,3,3,2,1,0,Alagoas,AL
1880,2783,1044,3,3.99,11.97,Seleta,3,Alimentação,0,57,1,3,2,1,0,Alagoas,AL
1881,2220,1037,1,3.45,3.45,Farinha de mandioca,3,Alimentação,0,36,1,1,2,1,1,Alagoas,AL
1882,635,1009,2,12.5,25.0,Condicionador,1,Produtos de Limpeza,0,37,2,2,2,1,0,Alagoas,AL
1883,1358,1009,2,12.5,25.0,Condicionador,1,Produtos de Limpeza,0,62,3,1,2,0,0,Alagoas,AL
1884,2225,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,0,69,3,0,2,0,0,Alagoas,AL
1885,2037,1022,2,4.3,8.6,Leite desnatado litro,2,Bebidas,0,33,0,2,2,0,0,Alagoas,AL
1886,2554,1022,2,4.3,8.6,Leite desnatado litro,2,Bebidas,0,56,3,3,2,1,0,Alagoas,AL
1887,913,1082,3,29.99,89.97,Peixe,5,Carnes e Frios,0,49,3,0,2,1,0,Alagoas,AL
1888,2301,1082,3,29.99,89.97,Peixe,5,Carnes e Frios,1,71,0,2,2,1,0,Alagoas,AL
1889,496,1084,3,56.99,170.97,Carne vermelha,5,Carnes e Frios,0,67,1,0,2,0,1,Alagoas,AL
1890,1779,1084,1,56.99,56.99,Carne vermelha,5,Carnes e Frios,0,73,3,0,2,1,0,Alagoas,AL
1891,2910,1084,1,56.99,56.99,Carne vermelha,5,Carnes e Frios,1,22,0,3,2,1,1,Alagoas,AL
1892,74,1006,1,6.0,6.0,Sabão em pedra,1,Produtos de Limpeza,1,50,2,1,2,0,0,Alagoas,AL
1893,1785,1054,1,1.5,1.5,Couve,4,Hortifruti,1,60,1,1,2,0,0,Alagoas,AL
1894,2780,1002,2,1.99,3.98,Detergente,1,Produtos de Limpeza,1,19,3,3,2,0,0,Alagoas,AL
1895,1979,1027,4,3.99,15.96,Molho de tomate,3,Alimentação,0,52,0,0,2,0,1,Alagoas,AL
1896,2284,1027,1,3.99,3.99,Molho de tomate,3,Alimentação,1,21,0,3,2,1,0,Alagoas,AL
1897,2050,1056,3,3.75,11.25,Tomate,4,Hortifruti,1,68,0,0,2,0,1,Alagoas,AL
1898,663,1058,3,3.89,11.67,Beterraba,4,Hortifruti,0,37,3,3,2,0,1,Alagoas,AL
1899,1281,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,74,1,3,2,1,0,Alagoas,AL
1900,2166,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,53,2,2,2,1,1,Alagoas,AL
1901,2453,1055,3,3.99,11.97,Batata,4,Hortifruti,0,18,0,0,2,0,0,Alagoas,AL
1902,1355,1035,3,3.99,11.97,Farinha de trigo,3,Alimentação,0,63,2,3,2,0,1,Alagoas,AL
1903,1407,1035,1,3.99,3.99,Farinha de trigo,3,Alimentação,1,46,2,3,2,0,0,Alagoas,AL
1904,2333,1035,1,3.99,3.99,Farinha de trigo,3,Alimentação,1,62,0,2,2,1,0,Alagoas,AL
1905,668,1013,4,13.5,54.0,Limpa vidros,1,Produtos de Limpeza,1,51,1,0,2,0,1,Alagoas,AL
1906,2117,1013,3,13.5,40.5,Limpa vidros,1,Produtos de Limpeza,0,22,1,2,2,0,1,Alagoas,AL
1907,84,1080,3,2.49,7.47,Iogurte,5,Carnes e Frios,0,71,2,0,2,0,0,Alagoas,AL
1908,1669,1080,4,2.49,9.96,Iogurte,5,Carnes e Frios,1,45,3,3,2,1,1,Alagoas,AL
1909,2616,1063,3,3.99,11.97,Banana,4,Hortifruti,0,27,3,0,2,0,1,Alagoas,AL
1910,918,1034,1,3.75,3.75,Fubá,3,Alimentação,0,42,0,2,2,1,1,Alagoas,AL
1911,1213,1034,2,3.75,7.5,Fubá,3,Alimentação,1,73,2,2,2,0,1,Alagoas,AL
1912,1901,1034,3,3.75,11.25,Fubá,3,Alimentação,1,70,2,1,2,0,0,Alagoas,AL
1913,381,1023,2,22.5,45.0,Arroz 5kg,3,Alimentação,1,39,2,2,2,0,1,Alagoas,AL
1914,1542,1042,3,4.45,13.35,Ervilha,3,Alimentação,1,46,2,0,2,0,1,Alagoas,AL
1915,2536,1046,2,4.99,9.98,Goiabada,3,Alimentação,0,57,2,1,2,0,0,Alagoas,AL
1916,526,1019,1,4.5,4.5,Suco caixinha 500ml,2,Bebidas,1,58,1,3,2,0,1,Alagoas,AL
1917,916,1019,4,4.5,18.0,Suco caixinha 500ml,2,Bebidas,0,34,3,3,2,0,1,Alagoas,AL
1918,256,1030,3,8.0,24.0,Achocolatado,3,Alimentação,0,38,2,1,2,0,1,Alagoas,AL
1919,122,1066,2,3.76,7.52,Abacate,4,Hortifruti,0,60,3,2,2,0,0,Alagoas,AL
1920,380,1066,4,3.76,15.04,Abacate,4,Hortifruti,1,54,3,0,2,0,1,Alagoas,AL
1921,891,1066,4,3.76,15.04,Abacate,4,Hortifruti,1,42,3,2,2,1,1,Alagoas,AL
1922,1462,1066,3,3.76,11.28,Abacate,4,Hortifruti,1,50,1,1,2,1,0,Alagoas,AL
1923,1536,1066,2,3.76,7.52,Abacate,4,Hortifruti,0,50,0,0,2,1,1,Alagoas,AL
1924,2013,1066,2,3.76,7.52,Abacate,4,Hortifruti,1,62,0,2,2,0,1,Alagoas,AL
1925,132,1064,2,12.5,25.0,Ovos,4,Hortifruti,0,34,1,1,2,0,1,Alagoas,AL
1926,902,1018,4,4.99,19.96,Suco garrafa 1l,2,Bebidas,0,22,1,3,2,1,1,Alagoas,AL
1927,513,1031,1,1.99,1.99,Bolacha,3,Alimentação,0,47,2,1,2,1,0,Alagoas,AL
1928,1305,1031,3,1.99,5.97,Bolacha,3,Alimentação,0,55,3,2,2,0,0,Alagoas,AL
1929,1426,1073,3,1.5,4.5,Cheiro verde,4,Hortifruti,1,30,1,2,2,1,0,Alagoas,AL
1930,991,1072,3,1.5,4.5,Salsa,4,Hortifruti,0,25,0,0,2,1,1,Alagoas,AL
1931,2626,1072,2,1.5,3.0,Salsa,4,Hortifruti,0,70,0,1,2,1,0,Alagoas,AL
1932,206,1061,2,5.99,11.98,Chuchu,4,Hortifruti,1,47,1,1,2,1,0,Alagoas,AL
1933,531,1007,4,1.25,5.0,Sabonete,1,Produtos de Limpeza,1,26,0,2,2,0,1,Alagoas,AL
1934,2938,1036,4,3.5,14.0,Farinha de milho,3,Alimentação,0,65,0,3,2,0,0,Alagoas,AL
1935,290,1057,4,2.99,11.96,Cenoura,4,Hortifruti,0,23,3,0,2,0,0,Alagoas,AL
1936,748,1051,3,5.99,17.97,Leite condensado,3,Alimentação,1,29,0,2,2,0,1,Alagoas,AL
1937,2890,1011,4,5.99,23.96,Lustra móveis,1,Produtos de Limpeza,0,33,0,1,15,0,0,Paraíba,PB
1938,869,1032,1,9.99,9.99,Café,3,Alimentação,0,56,0,1,15,0,0,Paraíba,PB
1939,1421,1032,2,9.99,19.98,Café,3,Alimentação,1,57,1,2,15,0,0,Paraíba,PB
1940,2732,1032,1,9.99,9.99,Café,3,Alimentação,0,59,0,0,15,0,0,Paraíba,PB
1941,35,1049,4,5.99,23.96,Leite em pó,3,Alimentação,0,69,1,2,15,1,0,Paraíba,PB
1942,1357,1049,4,5.99,23.96,Leite em pó,3,Alimentação,0,51,2,3,15,0,0,Paraíba,PB
1943,1955,1049,1,5.99,5.99,Leite em pó,3,Alimentação,1,22,0,2,15,0,0,Paraíba,PB
1944,2955,1021,1,3.99,3.99,Leite integral litro,2,Bebidas,1,18,2,2,15,1,0,Paraíba,PB
1945,2328,1003,3,12.0,36.0,Água sanitária,1,Produtos de Limpeza,0,28,3,1,15,0,1,Paraíba,PB
1946,1086,1043,4,3.25,13.0,Milho verde,3,Alimentação,1,58,3,3,15,0,1,Paraíba,PB
1947,1652,1043,1,3.25,3.25,Milho verde,3,Alimentação,1,24,0,2,15,1,0,Paraíba,PB
1948,2984,1043,4,3.25,13.0,Milho verde,3,Alimentação,1,46,1,2,15,1,1,Paraíba,PB
1949,1209,1029,3,10.0,30.0,Açucar,3,Alimentação,1,58,1,0,15,0,1,Paraíba,PB
1950,1372,1029,2,10.0,20.0,Açucar,3,Alimentação,0,48,3,3,15,1,0,Paraíba,PB
1951,2312,1059,2,4.0,8.0,Chicória,4,Hortifruti,1,57,3,0,15,1,1,Paraíba,PB
1952,2462,1059,4,4.0,16.0,Chicória,4,Hortifruti,0,40,0,1,15,0,1,Paraíba,PB
1953,2520,1059,3,4.0,12.0,Chicória,4,Hortifruti,1,35,2,1,15,1,0,Paraíba,PB
1954,458,1052,3,5.89,17.67,Pão de forma,3,Alimentação,0,52,3,1,15,1,1,Paraíba,PB
1955,1675,1052,4,5.89,23.56,Pão de forma,3,Alimentação,0,55,0,2,15,1,0,Paraíba,PB
1956,2252,1052,4,5.89,23.56,Pão de forma,3,Alimentação,0,65,1,0,15,1,1,Paraíba,PB
1957,2125,1000,3,9.9,29.7,Sabão em pó,1,Produtos de Limpeza,0,34,3,1,15,1,1,Paraíba,PB
1958,1454,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,30,0,3,15,1,0,Paraíba,PB
1959,2832,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,22,0,0,15,0,0,Paraíba,PB
1960,19,1070,1,3.99,3.99,Jiló,4,Hortifruti,1,44,3,2,15,0,1,Paraíba,PB
1961,595,1070,4,3.99,15.96,Jiló,4,Hortifruti,0,75,3,3,15,0,0,Paraíba,PB
1962,299,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,0,39,2,3,15,1,1,Paraíba,PB
1963,644,1077,1,34.5,34.5,Queijo outros,5,Carnes e Frios,0,51,3,2,15,1,0,Paraíba,PB
1964,2651,1077,4,34.5,138.0,Queijo outros,5,Carnes e Frios,1,53,1,2,15,0,0,Paraíba,PB
1965,1218,1075,4,35.0,140.0,Queijo Minas,5,Carnes e Frios,0,28,3,3,15,1,0,Paraíba,PB
1966,1665,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,1,28,2,2,15,1,1,Paraíba,PB
1967,1907,1075,4,35.0,140.0,Queijo Minas,5,Carnes e Frios,1,31,2,3,15,0,0,Paraíba,PB
1968,578,1060,1,3.5,3.5,Mandioca,4,Hortifruti,1,58,1,3,15,1,0,Paraíba,PB
1969,1149,1060,4,3.5,14.0,Mandioca,4,Hortifruti,1,35,2,0,15,1,1,Paraíba,PB
1970,175,1016,2,15.0,30.0,Saco de lixo 50l,1,Produtos de Limpeza,0,43,2,3,15,1,1,Paraíba,PB
1971,1582,1048,1,8.99,8.99,Óleo de cozinha,3,Alimentação,1,47,0,2,15,0,0,Paraíba,PB
1972,2420,1040,1,5.0,5.0,Maionese,3,Alimentação,1,64,3,2,15,0,0,Paraíba,PB
1973,1025,1025,4,4.99,19.96,Macarrão,3,Alimentação,0,47,3,2,15,1,0,Paraíba,PB
1974,2965,1025,1,4.99,4.99,Macarrão,3,Alimentação,1,56,0,0,15,0,1,Paraíba,PB
1975,2906,1065,2,5.99,11.98,Uva,4,Hortifruti,1,53,2,2,15,1,1,Paraíba,PB
1976,1549,1012,1,7.95,7.95,Tira manchas,1,Produtos de Limpeza,1,70,0,2,15,0,0,Paraíba,PB
1977,1888,1012,1,7.95,7.95,Tira manchas,1,Produtos de Limpeza,1,36,2,3,15,0,1,Paraíba,PB
1978,2184,1012,1,7.95,7.95,Tira manchas,1,Produtos de Limpeza,0,47,0,0,15,1,0,Paraíba,PB
1979,2155,1083,4,1.99,7.96,Frango,5,Carnes e Frios,1,62,1,0,15,1,1,Paraíba,PB
1980,1658,1014,1,8.99,8.99,Alcool,1,Produtos de Limpeza,0,45,2,3,15,1,0,Paraíba,PB
1981,362,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,1,57,3,1,15,1,0,Paraíba,PB
1982,1067,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,0,55,1,3,15,0,1,Paraíba,PB
1983,2465,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,1,74,2,0,15,0,0,Paraíba,PB
1984,2635,1024,4,5.99,23.96,Feijão 2kg,3,Alimentação,1,40,2,1,15,0,0,Paraíba,PB
1985,433,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,1,61,2,0,15,1,0,Paraíba,PB
1986,1134,1047,2,3.89,7.78,Milho de pipoca,3,Alimentação,1,43,0,1,15,0,0,Paraíba,PB
1987,1375,1009,1,12.5,12.5,Condicionador,1,Produtos de Limpeza,1,42,0,2,15,1,0,Paraíba,PB
1988,1615,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,1,38,1,3,15,0,1,Paraíba,PB
1989,2883,1009,1,12.5,12.5,Condicionador,1,Produtos de Limpeza,1,48,1,1,15,1,0,Paraíba,PB
1990,149,1022,1,4.3,4.3,Leite desnatado litro,2,Bebidas,0,28,0,1,15,1,1,Paraíba,PB
1991,171,1022,1,4.3,4.3,Leite desnatado litro,2,Bebidas,1,19,0,2,15,1,0,Paraíba,PB
1992,1347,1022,2,4.3,8.6,Leite desnatado litro,2,Bebidas,0,46,2,0,15,1,1,Paraíba,PB
1993,729,1006,1,6.0,6.0,Sabão em pedra,1,Produtos de Limpeza,1,44,1,3,15,0,1,Paraíba,PB
1994,755,1078,3,10.99,32.97,Manteiga,5,Carnes e Frios,0,36,2,3,15,1,0,Paraíba,PB
1995,1071,1078,2,10.99,21.98,Manteiga,5,Carnes e Frios,0,33,2,0,15,0,1,Paraíba,PB
1996,1024,1054,4,1.5,6.0,Couve,4,Hortifruti,1,46,3,3,15,0,1,Paraíba,PB
1997,2726,1002,1,1.99,1.99,Detergente,1,Produtos de Limpeza,1,63,2,0,15,1,0,Paraíba,PB
1998,2308,1062,3,5.99,17.97,Espinafre,4,Hortifruti,1,36,3,0,15,1,0,Paraíba,PB
1999,2408,1062,2,5.99,11.98,Espinafre,4,Hortifruti,0,59,1,2,15,1,1,Paraíba,PB
2000,1472,1056,3,3.75,11.25,Tomate,4,Hortifruti,0,36,0,0,15,0,1,Paraíba,PB
2001,2672,1056,1,3.75,3.75,Tomate,4,Hortifruti,0,58,1,2,15,0,1,Paraíba,PB
2002,157,1067,3,2.99,8.97,Mamão,4,Hortifruti,1,50,3,3,15,1,0,Paraíba,PB
2003,789,1067,4,2.99,11.96,Mamão,4,Hortifruti,1,63,1,3,15,0,1,Paraíba,PB
2004,2205,1067,4,2.99,11.96,Mamão,4,Hortifruti,1,24,1,1,15,1,1,Paraíba,PB
2005,2234,1067,1,2.99,2.99,Mamão,4,Hortifruti,1,45,2,3,15,0,1,Paraíba,PB
2006,411,1074,2,2.49,4.98,Cebola,4,Hortifruti,1,35,2,0,15,1,0,Paraíba,PB
2007,2078,1074,2,2.49,4.98,Cebola,4,Hortifruti,1,68,2,0,15,1,0,Paraíba,PB
2008,1208,1004,2,4.0,8.0,Esponja de aço,1,Produtos de Limpeza,0,26,2,1,15,0,1,Paraíba,PB
2009,1257,1004,2,4.0,8.0,Esponja de aço,1,Produtos de Limpeza,0,26,1,0,15,0,1,Paraíba,PB
2010,2335,1004,4,4.0,16.0,Esponja de aço,1,Produtos de Limpeza,1,67,3,1,15,1,1,Paraíba,PB
2011,2026,1033,3,2.32,6.96,Farofa pronta,3,Alimentação,1,68,2,1,15,1,0,Paraíba,PB
2012,630,1013,3,13.5,40.5,Limpa vidros,1,Produtos de Limpeza,1,19,1,3,15,1,0,Paraíba,PB
2013,1433,1013,3,13.5,40.5,Limpa vidros,1,Produtos de Limpeza,0,32,1,1,15,1,1,Paraíba,PB
2014,1711,1045,2,5.99,11.98,Doce de leite,3,Alimentação,0,64,0,0,15,0,0,Paraíba,PB
2015,2485,1045,2,5.99,11.98,Doce de leite,3,Alimentação,0,56,1,0,15,0,1,Paraíba,PB
2016,653,1080,1,2.49,2.49,Iogurte,5,Carnes e Frios,0,20,3,1,15,1,0,Paraíba,PB
2017,979,1080,1,2.49,2.49,Iogurte,5,Carnes e Frios,0,25,3,3,15,0,1,Paraíba,PB
2018,1823,1080,3,2.49,7.47,Iogurte,5,Carnes e Frios,0,41,0,1,15,0,1,Paraíba,PB
2019,2537,1086,4,15.9,63.6,Salsicha,5,Carnes e Frios,0,31,1,0,15,1,0,Paraíba,PB
2020,1762,1063,1,3.99,3.99,Banana,4,Hortifruti,0,45,3,1,15,1,1,Paraíba,PB
2021,2975,1034,2,3.75,7.5,Fubá,3,Alimentação,1,27,3,2,15,1,0,Paraíba,PB
2022,309,1042,1,4.45,4.45,Ervilha,3,Alimentação,0,74,1,0,15,0,0,Paraíba,PB
2023,1644,1042,2,4.45,8.9,Ervilha,3,Alimentação,0,57,3,0,15,0,1,Paraíba,PB
2024,2919,1042,1,4.45,4.45,Ervilha,3,Alimentação,0,38,0,1,15,1,1,Paraíba,PB
2025,564,1030,3,8.0,24.0,Achocolatado,3,Alimentação,0,37,1,0,15,0,0,Paraíba,PB
2026,1153,1030,4,8.0,32.0,Achocolatado,3,Alimentação,1,19,1,3,15,0,1,Paraíba,PB
2027,1673,1030,3,8.0,24.0,Achocolatado,3,Alimentação,0,29,1,1,15,0,0,Paraíba,PB
2028,2493,1030,2,8.0,16.0,Achocolatado,3,Alimentação,1,36,0,3,15,0,1,Paraíba,PB
2029,2208,1066,2,3.76,7.52,Abacate,4,Hortifruti,1,41,2,1,15,0,0,Paraíba,PB
2030,2319,1066,4,3.76,15.04,Abacate,4,Hortifruti,0,71,0,2,15,0,0,Paraíba,PB
2031,2181,1053,2,1.5,3.0,Alface,4,Hortifruti,1,24,0,2,15,0,0,Paraíba,PB
2032,2659,1068,1,1.29,1.29,Melancia,4,Hortifruti,1,35,3,2,15,1,1,Paraíba,PB
2033,554,1018,4,4.99,19.96,Suco garrafa 1l,2,Bebidas,1,37,0,3,15,0,0,Paraíba,PB
2034,2402,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,1,41,0,2,15,0,1,Paraíba,PB
2035,906,1008,1,8.5,8.5,Shampo,1,Produtos de Limpeza,1,56,2,1,15,1,1,Paraíba,PB
2036,1424,1008,4,8.5,34.0,Shampo,1,Produtos de Limpeza,0,58,3,1,15,1,1,Paraíba,PB
2037,1699,1008,2,8.5,17.0,Shampo,1,Produtos de Limpeza,1,53,1,3,15,0,1,Paraíba,PB
2038,2530,1008,2,8.5,17.0,Shampo,1,Produtos de Limpeza,1,37,1,3,15,1,1,Paraíba,PB
2039,2982,1008,3,8.5,25.5,Shampo,1,Produtos de Limpeza,1,71,2,0,15,1,1,Paraíba,PB
2040,164,1073,1,1.5,1.5,Cheiro verde,4,Hortifruti,1,57,1,0,15,1,0,Paraíba,PB
2041,2421,1073,2,1.5,3.0,Cheiro verde,4,Hortifruti,1,69,0,3,15,0,0,Paraíba,PB
2042,2248,1072,4,1.5,6.0,Salsa,4,Hortifruti,1,41,0,2,15,1,1,Paraíba,PB
2043,219,1007,4,1.25,5.0,Sabonete,1,Produtos de Limpeza,1,72,2,2,15,1,1,Paraíba,PB
2044,412,1015,4,12.0,48.0,Saco de lixo 30l,1,Produtos de Limpeza,1,36,3,2,15,0,1,Paraíba,PB
2045,100,1032,1,9.99,9.99,Café,3,Alimentação,0,71,3,1,19,0,1,Rio de Janeiro,RJ
2046,1564,1049,4,5.99,23.96,Leite em pó,3,Alimentação,1,59,0,0,19,0,1,Rio de Janeiro,RJ
2047,2574,1021,4,3.99,15.96,Leite integral litro,2,Bebidas,1,35,0,1,19,0,1,Rio de Janeiro,RJ
2048,2040,1003,2,12.0,24.0,Água sanitária,1,Produtos de Limpeza,1,31,2,2,19,1,1,Rio de Janeiro,RJ
2049,2523,1003,4,12.0,48.0,Água sanitária,1,Produtos de Limpeza,1,21,3,1,19,1,1,Rio de Janeiro,RJ
2050,768,1069,3,3.49,10.47,Melão,4,Hortifruti,1,72,0,2,19,0,1,Rio de Janeiro,RJ
2051,1389,1029,3,10.0,30.0,Açucar,3,Alimentação,1,70,2,1,19,1,1,Rio de Janeiro,RJ
2052,1388,1017,4,7.5,30.0,Refrigerante 2l,2,Bebidas,0,69,1,0,19,1,0,Rio de Janeiro,RJ
2053,2244,1085,2,64.99,129.98,Carne seca,5,Carnes e Frios,1,38,3,0,19,0,1,Rio de Janeiro,RJ
2054,393,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,0,64,3,2,19,0,1,Rio de Janeiro,RJ
2055,2235,1077,2,34.5,69.0,Queijo outros,5,Carnes e Frios,0,30,0,3,19,0,1,Rio de Janeiro,RJ
2056,1180,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,1,23,2,3,19,1,1,Rio de Janeiro,RJ
2057,2085,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,1,27,1,3,19,1,1,Rio de Janeiro,RJ
2058,2431,1075,2,35.0,70.0,Queijo Minas,5,Carnes e Frios,0,71,1,1,19,1,1,Rio de Janeiro,RJ
2059,469,1016,2,15.0,30.0,Saco de lixo 50l,1,Produtos de Limpeza,1,32,0,1,19,0,0,Rio de Janeiro,RJ
2060,1341,1048,4,8.99,35.96,Óleo de cozinha,3,Alimentação,0,55,3,0,19,1,1,Rio de Janeiro,RJ
2061,1835,1048,1,8.99,8.99,Óleo de cozinha,3,Alimentação,1,37,1,0,19,0,0,Rio de Janeiro,RJ
2062,283,1040,1,5.0,5.0,Maionese,3,Alimentação,1,61,3,2,19,1,0,Rio de Janeiro,RJ
2063,2973,1040,2,5.0,10.0,Maionese,3,Alimentação,1,18,3,0,19,0,0,Rio de Janeiro,RJ
2064,1612,1065,2,5.99,11.98,Uva,4,Hortifruti,0,29,0,0,19,0,1,Rio de Janeiro,RJ
2065,1051,1083,1,1.99,1.99,Frango,5,Carnes e Frios,0,38,1,3,19,0,1,Rio de Janeiro,RJ
2066,1020,1014,3,8.99,26.97,Alcool,1,Produtos de Limpeza,0,58,3,0,19,0,0,Rio de Janeiro,RJ
2067,1817,1014,4,8.99,35.96,Alcool,1,Produtos de Limpeza,0,31,3,0,19,0,0,Rio de Janeiro,RJ
2068,2756,1014,3,8.99,26.97,Alcool,1,Produtos de Limpeza,1,38,3,2,19,0,1,Rio de Janeiro,RJ
2069,2120,1039,2,4.99,9.98,Atum,3,Alimentação,0,25,3,2,19,1,1,Rio de Janeiro,RJ
2070,2228,1039,3,4.99,14.97,Atum,3,Alimentação,1,32,0,1,19,1,0,Rio de Janeiro,RJ
2071,2814,1039,2,4.99,9.98,Atum,3,Alimentação,0,68,1,3,19,0,0,Rio de Janeiro,RJ
2072,2478,1038,3,4.0,12.0,Sardinha,3,Alimentação,1,66,2,3,19,0,0,Rio de Janeiro,RJ
2073,2837,1038,3,4.0,12.0,Sardinha,3,Alimentação,1,20,2,0,19,1,0,Rio de Janeiro,RJ
2074,1853,1024,4,5.99,23.96,Feijão 2kg,3,Alimentação,0,31,3,1,19,0,1,Rio de Janeiro,RJ
2075,2404,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,0,28,2,0,19,0,0,Rio de Janeiro,RJ
2076,1349,1028,4,3.2,12.8,Sal,3,Alimentação,1,20,1,2,19,1,0,Rio de Janeiro,RJ
2077,889,1047,1,3.89,3.89,Milho de pipoca,3,Alimentação,0,56,1,2,19,1,1,Rio de Janeiro,RJ
2078,1967,1044,4,3.99,15.96,Seleta,3,Alimentação,1,20,2,3,19,0,1,Rio de Janeiro,RJ
2079,2772,1044,1,3.99,3.99,Seleta,3,Alimentação,1,64,3,1,19,1,1,Rio de Janeiro,RJ
2080,1362,1037,4,3.45,13.8,Farinha de mandioca,3,Alimentação,1,18,0,2,19,1,1,Rio de Janeiro,RJ
2081,1934,1037,1,3.45,3.45,Farinha de mandioca,3,Alimentação,0,75,2,1,19,0,1,Rio de Janeiro,RJ
2082,2980,1037,3,3.45,10.35,Farinha de mandioca,3,Alimentação,1,65,0,2,19,1,1,Rio de Janeiro,RJ
2083,870,1009,1,12.5,12.5,Condicionador,1,Produtos de Limpeza,0,21,3,1,19,1,1,Rio de Janeiro,RJ
2084,2160,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,1,48,0,1,19,1,0,Rio de Janeiro,RJ
2085,2767,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,0,49,0,1,19,0,0,Rio de Janeiro,RJ
2086,154,1082,1,29.99,29.99,Peixe,5,Carnes e Frios,0,66,2,2,19,0,0,Rio de Janeiro,RJ
2087,2331,1006,3,6.0,18.0,Sabão em pedra,1,Produtos de Limpeza,1,69,2,1,19,1,0,Rio de Janeiro,RJ
2088,1894,1078,2,10.99,21.98,Manteiga,5,Carnes e Frios,0,43,0,1,19,0,1,Rio de Janeiro,RJ
2089,56,1054,2,1.5,3.0,Couve,4,Hortifruti,1,61,1,1,19,1,0,Rio de Janeiro,RJ
